,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
87333,6KCv5NSfBI159wW4QT0Y0w,"""Mekong Thai Restaurant & Bar""",,"""9 Union St N, Ste 100""",Concord,NC,28025,35.4105459,-80.581798,4.0,51,1,Bars;Restaurants;Thai;Asian Fusion;Nightlife
87339,BeRW9lwppMRVAcwSgI9r0Q,"""Danny's Pizza and Pasta""",,"""2435 W Hwy 160, Ste 112""",Fort Mill,SC,29708,35.0466773,-80.9897848,4.0,93,1,Food;Pizza;Desserts;Restaurants;Sandwiches
87369,b3ZZPx8jMC1DR2GR89ivzg,"""Tijuana Flats""",Ballantyne,"""14021 Conlan Cir""",Charlotte,NC,28277,35.0558098,-80.8536889,4.0,13,1,Restaurants;Tex-Mex;Mexican
87436,J_KS3M2kQmKlKUcAmlBGrA,"""Chipotle Mexican Grill""",,"""9821 Northlake Center Pkwy, Unit J""",Charlotte,NC,28216,35.3490488681,-80.8576704562,3.5,19,1,Fast Food;American (Traditional);Mexican;Restaurants
87454,m5PCxfNdQe0XPGVboo_NwQ,"""Red Lobster""",,"""9415 Pineville-Matthews Rd""",Pineville,NC,28134,35.0866339,-80.87693,2.5,63,1,American (Traditional);Seafood;Restaurants
87516,jF4TNrr03o1y6PNwC-TwFg,"""Chick-fil-A""",Starmount,"""8032 S Tryon St""",Charlotte,NC,28273,35.144187,-80.929394,3.0,41,1,Caterers;Fast Food;Event Planning & Services;Restaurants
87554,SVYUClB4UJ4dTnQO_AXWAg,"""Cook Out""",,"""2113 Union Rd""",Gastonia,NC,28054,35.2331539405,-81.1716891085,1.5,5,1,Hot Dogs;Fast Food;Burgers;Restaurants
87591,XgRljuEUyaHBKIpIz-PRAA,"""Bang Bang Burgers""",Elizabeth,"""2001 E 7th St, Ste D""",Charlotte,NC,28204,35.2123711,-80.8171636,4.5,466,1,Restaurants;Burgers;American (New)
87663,9dqdzRzjSfbnMvjUGqWBAw,"""Midnight Diner""",South End,"""115 E Carson Blvd""",Charlotte,NC,28202,35.2195,-80.8521952,4.0,562,1,Diners;Breakfast & Brunch;Restaurants;American (Traditional)
87735,uKoE01uesejMr89mtFkCbA,"""Wayside Family Restaurant""",,"""27 Branchview Dr NE""",Concord,NC,28025,35.4191007,-80.5716587,4.0,8,1,Bakeries;Soul Food;Restaurants;Food
87739,umYyXD1zcTbRHQW4etg0hA,"""Namastay Kitchen and Hangout""",Cotswold,"""274 S Sharon Amity Rd""",Charlotte,NC,28211,35.176496,-80.802224,4.0,66,1,Sushi Bars;Nightlife;Wine Bars;Vegetarian;Bars;American (New);Food;Restaurants;Juice Bars & Smoothies;Vegan
87762,NsrKAwgQkAe-pPJs5Y5fRA,"""Chicken Salad Chick""",Uptown,"""101 S Tryon St""",Charlotte,NC,28280,35.2265794,-80.8428142,3.5,32,1,Delis;Restaurants;Salad;Sandwiches;Chicken Shop;Southern;American (Traditional);Soup;Cafes
87764,qtotIYIF9U1PCEzMl1iE2w,"""BV Pub and Pizzeria""",Ballantyne,"""3419 Toringdon Way""",Charlotte,NC,28277,35.0686267,-80.8426083,4.0,38,1,Chicken Wings;Italian;Pizza;Restaurants
87837,ReMphHWsSUYyGBpUWDhpgA,"""Ballantyne Village""",Ballantyne,"""14825 Ballantyne Village Way""",Charlotte,NC,28277,35.0540992,-80.8519389,3.0,18,1,Shopping;Restaurants;Shopping Centers
87917,8rVOVcTKyxKLOgNdktGfwQ,"""Papa Murphy's""",,"""8301 Magnolia Estates Dr., Ste C12""",Cornelius,NC,28031,35.4761288,-80.8899692,5.0,4,1,Fast Food;Pizza;Restaurants
88089,2Ok4s1al1XRqFTyEWB4i0g,"""California Pizza Kitchen""",South Park,"""4400 Sharon Rd""",Charlotte,NC,28211,35.1528057,-80.8334527,2.5,88,1,Pizza;Restaurants;American (Traditional);American (New)
88199,TccP2CT2WONOsEMxn2VWyQ,"""Fish & Chicken Corner""",North Charlotte,"""3500 N Tryon St""",Charlotte,NC,28206,35.2536159,-80.8047326,2.5,5,1,Southern;Fast Food;Seafood;Restaurants
88255,XZ6cTNYjdO0MzqLqT9EMyw,"""Tega Cay Gourmet Deli""",,"""1143 Stonecrest Blvd""",Tega Cay,SC,29708,35.0474652,-80.9918522,4.5,68,1,Bagels;Delis;Food;Restaurants;Sandwiches;Breakfast & Brunch
88461,IQJ769ftxu00hi_NkXQfcw,"""Tommy's Drive-In""",,"""2708 Gastonia Dallas Hwy""",Dallas,NC,28034,35.2971261,-81.1873045,3.0,12,1,Restaurants;American (New)
88481,R8U89M5NjaL9wf-6k4H1xQ,"""Chef Kwo""",Ballantyne,"""15105 John J Delaney Dr, Ste G""",Charlotte,NC,28277,35.0531218,-80.84715,3.5,34,1,Chinese;Restaurants;Seafood
88536,gIIEgpdUPm1IMs-yKl-91A,"""K&W Cafeteria""",,"""8652 Pineville-Matthews Rd""",Charlotte,NC,28210,35.0887102,-80.8656269,3.0,30,1,Sandwiches;Cafes;Restaurants
88539,kFJOrVTTLtc619LkqKiD8Q,"""Dairy Queen""",Cotswold,"""108 S Sharon Amity Rd""",Charlotte,NC,28211,35.176328,-80.799683,2.5,16,1,Restaurants;Food;Ice Cream & Frozen Yogurt;Fast Food
88584,U8ypUjl42xwqh5ecQsbptw,"""Lake Todd Fish Camp""",,"""5905 Alexander Rd""",Concord,NC,28027,35.4946239,-80.7234776,4.0,7,1,Restaurants
88694,SRz9Q_jiOIO3ZVEtRSOnag,"""Villa Pizza""",South Park,"""4400 Sharon Rd, Ste G35""",Charlotte,NC,28211,35.1518374,-80.8304036,2.0,4,1,Restaurants;Pizza
88722,tCSlpwJQ4CZsUEMZeH2SFg,"""Cafe Monte""",South Park,"""6700 Fairview Rd""",Charlotte,NC,28210,35.147139,-80.828793,4.0,377,1,Restaurants;Food;Breakfast & Brunch;French;Bakeries
88773,O7_rXHN_-cFp0TgiMaNulw,"""Kung Foo Noodle""",,"""8625C Lindholm Dr""",Huntersville,NC,28078,35.446553,-80.879669,4.5,188,1,Ramen;Thai;Chinese;Asian Fusion;Restaurants;Japanese;Noodles;Sushi Bars
88852,_a8vCw5cxt1vhN-HbgNGuw,"""ROCKSALT - Charlotte""",,"""512 Brandywine Rd, Ste 500""",Charlotte,NC,28209,35.172816,-80.846867,3.5,184,1,Breakfast & Brunch;Nightlife;Cocktail Bars;Restaurants;American (Traditional);Bars;Seafood
88869,TreYsBGjXptogQQmQh1-bg,"""Showmars - Seventh Street""",Elizabeth,"""2004 E 7th St""",Charlotte,NC,28204,35.212005,-80.817991,3.0,35,1,Restaurants;Breakfast & Brunch;American (Traditional);Mediterranean;Greek
89044,OU1UWWXAgAiB4yM0NEaPYA,"""Domino's Pizza""",Cotswold,"""4350 Colwick Rd""",Charlotte,NC,28211,35.177355,-80.798605,3.0,7,1,Sandwiches;Pizza;Restaurants;Chicken Wings
89086,VIfREGnBYJ6HVnWfArVb_A,"""The Country Kitchen""",,"""116 E Main St""",Dallas,NC,28034,35.3156475,-81.1748462,4.0,8,1,Breakfast & Brunch;Southern;Restaurants;Burgers
89143,bJ44rSxMNTAAF_WGI_jDEw,"""AQUA e VINO""",Sherwood Forest,"""4219 Providence Rd, Ste 3""",Charlotte,NC,28211,35.156937,-80.794507,4.5,33,1,Restaurants;Italian
89160,6XN7DP9PD3e_FLmCZiG0Gg,"""Mcalister's Deli""",Uptown,"""101 South Tryon St""",Charlotte,NC,28280,35.2261580284,-80.8435039451,2.5,11,1,Restaurants;American (Traditional);Food
89174,Aws6VX-PDsZoCw9oHpBMCg,"""Subway""",Derita,"""2812 W Sugar Creek Rd""",Charlotte,NC,28262,35.301882,-80.801484,2.5,3,1,Fast Food;Restaurants;Food;Sandwiches
89224,nHdsHdq35JflGzliWVqG-Q,"""Johnny Burrito""",Uptown,"""301 S Tryon St, Ste 55""",Charlotte,NC,28282,35.2254586,-80.8452366,4.5,82,1,Restaurants;Tex-Mex;Mexican
89235,DoCnI75tpJYvlojTMYs2tg,"""Shane's Rib Shack""",,"""3660 E Franklin Blvd, Ste 10""",Gastonia,NC,28056,35.2600588844,-81.1151456664,4.0,33,1,Event Planning & Services;Barbeque;Caterers;Restaurants
89279,pUtD4kl7YvuoD6U1jRla2w,"""Comalapa Family Restaurant""",,"""6117 South Blvd""",Charlotte,NC,28217,35.1517447,-80.8753169,4.0,13,1,Salad;Restaurants;Soup;Mexican
89283,7Nz4kTghhicjsR23GYMlLg,"""Jade Dragon""",,"""7741 Colony Rd, Ste A4""",Charlotte,NC,28226,35.1068968,-80.8068567,4.0,62,1,Restaurants;Chinese
89360,AuPYaH4qlRsW0OaOeF8Wbg,"""The Loyalist Market""",,"""435 N Trade St, Ste 102""",Matthews,NC,28105,35.1197057,-80.7187411,5.0,11,1,Sandwiches;Food;Beer;Wine & Spirits;Specialty Food;Restaurants;Meat Shops;Cheese Shops
89366,SYJq8ydGY9oStzpVuHu3uw,"""Teriyaki Madness""",Highland Creek,"""2700 West Mallard Creek Church Rd, Ste 200""",Charlotte,NC,28262,35.340251,-80.7649965,3.5,34,1,Japanese;Hawaiian;Restaurants;Gluten-Free;Asian Fusion
89386,6iqN2D0Dp_9_i-GD2l2s2Q,"""Golden Palace""",,"""3206 Union Rd""",Gastonia,NC,28056,35.2091206,-81.1651521,4.0,12,1,Chinese;Restaurants
89436,7LLU_dpe7iN97nJzYmTvjQ,"""Hanaya Garden""",University City,"""9630 University City Blvd""",Charlotte,NC,28213,35.3070841,-80.7209367,4.0,28,1,Restaurants;Japanese
89537,bXLaGCKzkQcA2hLT-JZQ1w,"""J. Sams Wine Bar""",South Park,"""4625 Piedmont Row Dr""",Charlotte,NC,28210,35.1523135263,-80.8394454686,4.5,37,1,Arts & Entertainment;Restaurants;Bars;American (New);Wine Bars;Nightlife;Art Galleries;Shopping
89578,dunM1yjlYZv4kLJrF3tO-g,"""Marco's Pizza""",,"""6816 Matthews-Mint Hill Rd""",Mint Hill,NC,28227,35.1704967136,-80.6608630869,2.5,19,1,Pizza;Food;Restaurants;Salad;Desserts
89698,Z4PkpJDhnfcUO0bje-w4kw,"""Which Wich""",,"""930 Park Center Dr""",Matthews,NC,28105,35.120972,-80.7208271,3.5,33,1,Sandwiches;Restaurants
89706,24UDZTAMDUaugpkchFk60w,"""Treehouse Whiskey & Fork""",South Park,"""4423 Sharon Rd""",Charlotte,NC,28211,35.150823,-80.827849,3.0,197,1,Food;Whiskey Bars;Restaurants;Nightlife;Bars;American (New)
89837,qg0NWVUNFUG7fiviqzBZbg,"""Red Robin Gourmet Burgers""",Ballantyne,"""3415 Toringdon Way""",Charlotte,NC,28277,35.0688525,-80.8431424,3.0,106,1,American (Traditional);Burgers;Restaurants
89881,wkZ6P5fDw0G_iFRU-hzBhQ,"""The Pizza Peel""",Cotswold,"""4422 Colwick Rd""",Charlotte,NC,28211,35.1766688,-80.7978683,4.0,141,1,Restaurants;Bars;Nightlife;Pizza;Italian
89931,YCq8VGDRHO3JkiyUzQbyIw,"""Persis Biryani Indian Grill""",Ballantyne,"""14027 Conlan Cir, Ste A-1""",Charlotte,NC,28277,35.0561027527,-80.8541183472,3.5,140,1,Indian;Restaurants;Food;Salad;Desserts
89949,yIBeZebnXb-hvexqknnDCg,"""McNinch House Restaurant""",Fourth Ward,"""511 N Church St""",Charlotte,NC,28202,35.231679,-80.8396248,4.0,56,1,Restaurants;Fondue;Southern;French;American (New)
90008,oFwr1It81SObzC3MZ66vqw,"""Mama's Caribbean Grill""",Plaza Midwood,"""1504 Central Ave""",Charlotte,NC,28205,35.2201956,-80.8131952,3.0,65,1,Restaurants;Caribbean
90084,WS0WI4-MV_Kcg-vcWuZGQQ,"""Subway""",Highland Creek,"""5818-C4 Highland Shoppes Dr""",Charlotte,NC,28269,35.3727676956,-80.7840652764,2.0,3,1,Restaurants;Fast Food;Salad;Sandwiches
90098,gGt00WW8sNY2Sop7jYa7Tw,"""Bakersfield East Blvd""",Dilworth,"""1301 East Blvd""",Charlotte,NC,28203,35.202035,-80.844459,4.0,325,1,Tacos;Ethnic Food;Food;Cocktail Bars;Restaurants;Nightlife;Specialty Food;Tex-Mex;Bars;Mexican
90245,WyKJkdw7PEZD1I0qtPN17w,"""Bistro D'antonio""",,"""3909 Providence Rd S""",Waxhaw,NC,28173,34.937832,-80.7504485,4.5,28,1,Italian;Restaurants
90293,4RRS2YsMJyXW5wLB_wYQeQ,"""Antojitos Mi Colombia Bakery""",Starmount,"""4740 Old Pineville Rd, Ste B""",Charlotte,NC,28217,35.1763731,-80.8800294,4.0,21,1,Bakeries;Restaurants;Desserts;Food;Spanish
90359,Zn1XufFEiIGLu7-4x4jesg,"""Panera Bread""",,"""1904 Matthews Township Pkwy""",Matthews,NC,28105,35.123889,-80.707596,3.0,48,1,Delis;Food;Bagels;Breakfast & Brunch;Soup;Sandwiches;Salad;Restaurants
90449,ZdqiRrUik1GWAcMWb2iBdw,"""Coco and the Director""",Fourth Ward,"""100 West Trade Street""",Charlotte,NC,28202,35.227949,-80.8432163,4.0,92,1,Food;Bars;Nightlife;Lounges;Restaurants;Coffee & Tea;Sandwiches
90560,hTFsJ7piwau8axV_MXXyeg,"""Domino's Pizza""",,"""10210 Couloak Dr, Ste G""",Charlotte,NC,28216,35.3243372,-80.9476967,2.5,9,1,Chicken Wings;Sandwiches;Restaurants;Pizza
90637,4aFGbJ38vOt_DZ9woQ9sJQ,"""Pizza Hut""",,"""697 Church St N""",Concord,NC,28025,35.4285855,-80.5994638,3.0,4,1,Restaurants;Chicken Wings;Italian;Pizza
90669,xFUZ9dI-h0NHjjJv8P1uFw,"""Wolfman Pizza - Charlotte""",,"""8504 Park Rd""",Charlotte,NC,28210,35.1171964546,-80.857392698,4.0,37,1,Pizza;Nightlife;Restaurants;Sports Bars;Vegetarian;Bars
90784,b8fEuQPrf383f6pzdm8-1w,"""Vida Mexican Kitchen y Cantina""",Uptown,"""210 E Trade St, Ste 104A""",Charlotte,NC,28202,35.2258822406,-80.8419927791,3.5,343,1,Mexican;Restaurants
90878,MCSvd8dUUSJdpU5bfz8POA,"""Chef & Friends Food Truck""",Plaza Midwood,"""""",Charlotte,NC,28205,35.2263714,-80.7990185,4.0,7,1,Food;Restaurants;Food Stands;Street Vendors
90907,BXiB8DKi1nRmdyn39QjxQA,"""American Burger - South Park""",South Park,"""5821 Fairview Rd""",Charlotte,NC,28210,35.1521302,-80.8416787,3.5,76,1,American (Traditional);Burgers;Restaurants
90961,uD5gb6YAJnt8gw1nQ7WPhQ,"""Midwood Smokeshack""",,"""3335 Siskey Pkwy""",Matthews,NC,28105,35.0829585488,-80.7286189869,4.0,39,1,Nightlife;Beer Bar;Barbeque;Bars;Sandwiches;Restaurants
91060,XSCYYvstSpCVW8wC7rJT7w,"""Anntony's Caribbean Cafe""",,"""6434 W Sugar Creek Rd""",Charlotte,NC,28269,35.335473,-80.796335,3.5,102,1,Restaurants;Salad;Barbeque;Caribbean
91171,TyDN-YHYkVVAO804f5fX2Q,"""Chicken King""",,"""3222 Rozzelles Ferry Rd""",Charlotte,NC,28208,35.255887,-80.8746313,5.0,9,1,Greek;Restaurants;Burgers;Hot Dogs;Salad;Seafood;Chicken Wings
91175,G7QGwPZjCVmvcEsC3ARoYg,"""The Corner Bar""",Steele Creek,"""2016 Ayrsley Town Blvd, Ste A1""",Charlotte,NC,28273,35.1382777,-80.9315499,4.5,46,1,Bars;American (New);Nightlife;Restaurants
91188,qf3xjfldVqjUKYWrPE4dtg,"""MOD Pizza""",Steele Creek,"""4830 Berewick Town Center Dr, Unit B""",Charlotte,NC,28278,35.1617199147,-80.9717849323,3.5,8,1,Pizza;Restaurants;Fast Food
91190,SsM2b6A-FyFvxANBqAzpYg,"""Kanvas""",First Ward,"""525 E 6th St""",Charlotte,NC,28202,35.2246092701,-80.8358627558,4.0,6,1,Nightlife;Tapas/Small Plates;Shopping;Art Galleries;Bars;Lounges;Arts & Entertainment;Restaurants
91232,ifS_MYR01fLB0aRw0AQy5Q,"""Hungry Howie's Pizza""",Steele Creek,"""8943 South Tryon St, Ste D""",Charlotte,NC,28273,35.1362054,-80.9369244,3.5,20,1,Pizza;Restaurants
91310,HZrlGpJifd5kDi9ADz37iQ,"""Popeyes Louisiana Kitchen""",Eastland,"""6011 Albemarle Rd""",Charlotte,NC,28212,35.203671,-80.743054,2.0,22,1,Fast Food;Sandwiches;Restaurants;Chicken Wings;Cajun/Creole;American (Traditional)
91342,Dwau0pTROj2QsR_hz7JVoQ,"""New China""",,"""6517 W Wilkinson Blvd""",Belmont,NC,28012,35.2527471,-81.0422163,4.0,18,1,Restaurants;Chinese
91350,3ZZUo_-T-JC6t15gHnhxGQ,"""Crunch Bistro""",,"""6414 Rea Rd, Ste C2, The Shops At Piper Glen""",Charlotte,NC,28277,35.0787683634,-80.8173394203,4.5,24,1,Salad;Gluten-Free;American (New);Vegetarian;Restaurants;Sandwiches
91505,pa2Y633N7lG7SHCIriE8GQ,"""Carrabba's Italian Grill""",,"""7900 Lyles Ln""",Concord,NC,28027,35.3657279,-80.7153772,3.0,53,1,Italian;Restaurants;Seafood
91520,q5dP4v79O4hWSbA5e8DPFw,"""KFC""",,"""503 N. New Hope Road & I-85""",Gastonia,NC,28054,35.2704110125,-81.1498533674,2.5,3,1,Fast Food;Restaurants;Chicken Wings
91614,XVlJ2DtU3OOlJGwGS-OEKg,"""McDonald's""",,"""3405 US Highway 601 S""",Concord,NC,28025,35.3714065,-80.549384,1.5,6,1,Restaurants;Burgers;Fast Food
91692,R5Io6cHT9CC7V5Bb95Vc2Q,"""QDOBA Mexican Eats""",University City,"""230 E Wt Harris Blvd, Ste B1""",Charlotte,NC,28262,35.303719221,-80.7493155509,4.0,29,1,Fast Food;Mexican;Event Planning & Services;Caterers;Restaurants
91714,Ze4IyIEXcYXdyy6BXf8v-A,"""Body Balance Day Spa""",,"""2346 E Franklin Blvd""",Gastonia,NC,28054,35.2613998,-81.1355968,5.0,15,1,Restaurants;Massage;Hair Salons;Massage Therapy;Health & Medical;Beauty & Spas;Day Spas;Nail Salons;Makeup Artists
91866,xQGaXNANL8IrC7Dz56k6ow,"""Nona's Sweets Bakery & Cafe""",Derita,"""1520 Overland Park Ln, Ste 107""",Charlotte,NC,28262,35.317641,-80.771745,3.5,43,1,Specialty Food;Food;Bakeries;Restaurants;Cafes;Desserts;Chocolatiers & Shops
91876,bEmaq87n2n7_t2dZpUDziw,"""Taqueria El Manhattan""",,"""7580 Charlotte Hwy""",Fort Mill,SC,29707,34.9327198,-80.8344795,3.0,4,1,Restaurants;Mexican
91877,22RFH-U5gboNJgws_GBG3w,"""Groucho's Deli""",,"""9931 Charlotte Hwy""",Fort Mill,SC,29707,35.007098,-80.8546072,3.5,21,1,American (Traditional);Restaurants;Delis;Sandwiches
91885,XG4sSq0JQ-3o3KrN-0d8Pg,"""Drury Inn & Suites Charlotte University Place""",University City,"""415 West W T Harris Blvd""",Charlotte,NC,28262,35.3072243,-80.7549698,4.5,33,1,Hotels & Travel;Restaurants;Hotels;Event Planning & Services;Breakfast & Brunch
91931,1XnxmIP2-BWNkCvREM2czg,"""Cracker Barrel Old Country Store""",,"""9330 E Independence Blvd""",Matthews,NC,28105,35.1381463096,-80.7175256175,3.5,57,1,American (Traditional);Restaurants;Breakfast & Brunch;Southern
91994,KtrPzjAin1w1ASrp-sUSIQ,"""Chick-fil-A""",Dilworth,"""1001 Blythe Blvd""",Charlotte,NC,28203,35.2050577,-80.8380071,4.5,3,1,Chicken Wings;Restaurants;Caterers;Event Planning & Services;Fast Food
92040,9bfuS3rmaLUgElvmbMy30w,"""Red's BBQ""",First Ward,"""100 N Tryon St""",Charlotte,NC,28202,35.2274982,-80.8419812,3.0,9,1,Food Stands;Barbeque;Restaurants
92041,0RRaNifPGH9bv26uOwgIjg,"""Caribbean Hut""",,"""2932 E Franklin Blvd""",Gastonia,NC,28056,35.2617473963,-81.1247755587,4.0,16,1,Caribbean;Restaurants
92094,uBs1-3FNDhKN-BBP27erFw,"""Rice Inc - Chinese Cuisine""",Fourth Ward,"""127 N Tryon St, Ste 250""",Charlotte,NC,28202,35.2283621,-80.8427789,2.0,5,1,Chinese;Restaurants
92396,z0DImJOdVrSF8BmgmeMy5g,"""Hardee's""",,"""13731 Independence Blvd""",Indian Trail,NC,28079,35.084966,-80.660843,1.5,5,1,Fast Food;Restaurants
92407,xUgt16DZ-gq67E2C9VbYgQ,"""Punta Cana""",Starmount,"""5230 S Blvd""",Charlotte,NC,28217,35.166205,-80.876446,3.5,92,1,Cuban;Event Planning & Services;Restaurants;Caterers;Dominican;Caribbean
92474,Br-4Dxf-bpzVqehGckF5YQ,"""Sticks and Cones Ice Cream Trucks""",,"""""",Mint Hill,NC,28227,35.1735404,-80.6570304,4.5,16,1,Ice Cream & Frozen Yogurt;Food;Restaurants;Food Stands
92517,cTudgI-2jn-GlnZUmULy5Q,"""Bruegger's Bagels""",,"""1905 Matthews Township Pkwy""",Matthews,NC,28105,35.1244838531,-80.7085589208,4.0,27,1,Restaurants;Sandwiches;Breakfast & Brunch;Bagels;Food
92578,WXWsYfHK4kF6Ci9-E50Ing,"""Subway""",,"""4323 Park Rd""",Charlotte,NC,28209,35.1733176,-80.847734,2.5,6,1,Restaurants;Sandwiches;Fast Food;Delis
92583,6axCBHqLYCD_i6_FfbSzNQ,"""Zaxby's Chicken Fingers & Buffalo Wings""",,"""3401 Hwy 21""",Fort Mill,SC,29715,35.0860645,-80.9328253,2.5,16,1,Chicken Wings;Restaurants;Fast Food;Salad
92689,WbJ1LRQdOuYYlRLyTkuuxw,"""Tupelo Honey""",South End,"""1820 South Blvd""",Charlotte,NC,28203,35.2111775622,-80.8586042199,4.0,1051,1,Breakfast & Brunch;Southern;Restaurants;American (New)
92706,G_LtZnL66Iwama_7_FCLUQ,"""Baku""",South Park,"""4515 Sharon Rd""",Charlotte,NC,28211,35.151220812,-80.8278901435,3.5,249,1,Restaurants;Asian Fusion;Japanese;Sushi Bars;Tapas/Small Plates
92782,EvWGuX0eqKcZvLRgtIFHZg,"""Eddie's Place""",Cotswold,"""617 S Sharon Amity Rd""",Charlotte,NC,28211,35.1717635,-80.8062086,4.0,250,1,Bars;Restaurants;Breakfast & Brunch;Nightlife;American (Traditional)
92807,ViDXoFYa8Ic4oS7SVT4Zuw,"""Sogo Japanese Seafood & Steakhouse""",,"""970 Branchview Dr NE""",Concord,NC,28025,35.4440759,-80.5957494,3.0,25,1,Japanese;Restaurants
92840,6rFjfFSavabsIxEKuWdk5w,"""Metro Diner""",,"""10412 E Independence Blvd, Ste 400""",Matthews,NC,28105,35.1268022,-80.7082811,4.0,128,1,Diners;Restaurants;Breakfast & Brunch;American (Traditional)
92848,FAtMpWfFsFsq8htZCuCSgQ,"""Caribbean Delights""",,"""8625 D Monroe Rd""",Charlotte,NC,28212,35.1522187,-80.745499,4.5,5,1,Latin American;Restaurants
92850,xNFpukRM_JJBUKVWf_vnww,"""Mily & Lalo Peruvian Restaurant""",Eastland,"""3210 N Sharon Amity Rd""",Charlotte,NC,28205,35.203941,-80.759566,4.0,41,1,Latin American;Peruvian;Seafood;Restaurants
92933,9bvaCbuJRdrrYDZR7fBJ9w,"""Showmars Matthews""",,"""9704 E Independence Blvd""",Matthews,NC,28105,35.1348405,-80.7143568,3.5,29,1,Sandwiches;Restaurants;American (Traditional)
92941,yPIHOfXNz4LNTWFjCTFWgA,"""Greco Fresh Grille""",,"""1143 Stonecrest Blvd, Ste 101""",Fort Mill,SC,29708,35.0473222131,-80.991676636,4.5,68,1,Greek;Mediterranean;Restaurants
93060,5-kKBLxNF3kYcDVgZyRTmQ,"""Jeff's Bucket Shop""",South Park,"""1601 Montford Dr""",Charlotte,NC,28209,35.1709091,-80.84971,3.0,38,1,Dive Bars;Arts & Entertainment;Nightlife;Music Venues;Bars;Karaoke;Restaurants
93206,3ZKP5gCoUqao6zCIrLfdPw,"""Bojangles Restaurant""",,"""2886 Highway 160 W""",Fort Mill,SC,29708,35.0604924,-80.9911291,2.5,14,1,Southern;Restaurants
93258,Ki9N8VBWvEs3FOpAjeNWFA,"""Culver's""",,"""325 Carowinds Blvd""",Fort Mill,SC,29708,35.0938651342,-80.9358873235,4.0,86,1,Fast Food;Restaurants;Burgers;Food;Ice Cream & Frozen Yogurt;American (Traditional)
93396,gnKjwL_1w79qoiV3IC_xQQ,"""Musashi Japanese Restaurant""",,"""10110 Johnston Rd, Ste 15""",Charlotte,NC,28210,35.0922425,-80.8589524,4.0,147,1,Japanese;Restaurants
93428,qCSWNJ2ClIaO5XTfzsiYFA,"""El Valle Mexican Restaurant""",,"""791 W Charlotte Ave""",Mount Holly,NC,28120,35.3035634,-81.0272196,3.5,22,1,Restaurants;Mexican
93584,6qDRqHWqf0EeHupSUEBfKg,"""521 BBQ & Grill""",,"""6257 Carolina Commons Dr, Ste 400""",Fort Mill,SC,29707,34.9363259,-80.8381123,4.0,130,1,Restaurants;Barbeque;Chicken Wings;Burgers
93615,zwxBTPOR020qUXjzPTWBFw,"""Jack in the Box""",,"""943 Concord Pkwy S""",Concord,NC,28027,35.3933314,-80.6197498,3.0,8,1,Beauty & Spas;Shopping;Restaurants;Cosmetics & Beauty Supply;Fast Food;Burgers;Hair Extensions;Hair Salons
93685,7BDKm07Wqq85S4RPLKH5gg,"""Ole Carolina Barbeque""",,"""1011 Union Rd""",Gastonia,NC,28054,35.2498247,-81.1760223,3.5,25,1,Restaurants;Barbeque
93688,QUXSmYIDvpN7_E5BkrA0Mg,"""Libations Kitchen & Bar""",Third Ward,"""895 W Trade St""",Charlotte,NC,28202,35.233064,-80.851868,4.0,35,1,American (New);Nightlife;Restaurants;Bars;Salad
93693,hnt-s4ap_zweyhqiMAzgkA,"""The Peaceful Dragon""",Steele Creek,"""12610 Steele Creek Rd""",Charlotte,NC,28273,35.12172,-80.982747,4.0,9,1,Fitness & Instruction;Martial Arts;Restaurants;Gyms;Active Life
93841,hVLFDDA31wYm3Jjz3w74GA,"""Duckworth's Grill & Taphouse""",Ballantyne,"""14015 Conlan Cir""",Charlotte,NC,28277,35.0560059,-80.8528369,3.5,223,1,Restaurants;Beer;Wine & Spirits;Beer Gardens;Food;Nightlife;American (Traditional)
93923,R5wclscVlxWOJXMlAEFVkw,"""Salsarita's Fresh Mexican Grill""",,"""8374 Charlotte Hwy""",Fort Mill,SC,29707,34.9553687,-80.8515146,2.5,11,1,Caterers;Mexican;Tex-Mex;Restaurants;Event Planning & Services
93938,hgVXwdk_qmRp2QwrzxkZ5A,"""Ruby Tuesday""",,"""7401 East Independence Blvd""",Charlotte,NC,28227,35.1618295,-80.737737,2.5,37,1,American (New);American (Traditional);Burgers;Restaurants
93951,D6i3DI6qwWlD6KZBAX6LnQ,"""Senor Taco""",Eastland,"""1910 Milton Rd""",Charlotte,NC,28215,35.246136,-80.752843,4.5,3,1,Restaurants;Mexican;Latin American
94022,cBzbKdDE1MyiKvOiece3FQ,"""Salam Pizza""",,"""8142 Mount Holly-Huntersville Rd""",Charlotte,NC,28216,35.344646,-80.886235,4.0,29,1,Mediterranean;Middle Eastern;Pizza;Restaurants
94036,oUuxEuWDbyXmnr9jpL9v2Q,"""Pier 16 Fish & Chicken""",Biddleville,"""3800 Brookshire Blvd""",Charlotte,NC,28216,35.263615,-80.879666,3.0,5,1,Restaurants;Chicken Shop;Seafood
94052,rbbcyLXhGzIr0j4XNLdayw,"""Chick-fil-A""",Sedgefield,"""3015 South Blvd""",Charlotte,NC,28209,35.198116,-80.868032,3.5,33,1,Caterers;Restaurants;Fast Food;Event Planning & Services;Chicken Wings
